join_x,join_y
9.570833333,51.3125
9.579166667,51.49583333
9.679166667,51.5875
8.729166667,51.34583333
8.6375,51.32916667
8.795833333,51.35416667
8.5875,51.30416667
9.445833333,51.42916667
8.9625,51.49583333
9.104166667,51.4875
9.029166667,51.35416667
9.104166667,51.4125
9.279166667,50.59583333
9.3125,51.44583333
9.320833333,51.52916667
9.395833333,51.50416667
9.404166667,51.59583333
9.4375,51.60416667
9.9375,51.39583333
8.7125,51.02916667
9.404166667,50.4875
9.170833333,51.4625
9.404166667,51.2125
8.820833333,51.05416667
9.079166667,51.2125
9.770833333,51.37916667
9.779166667,50.9625
9.320833333,50.6875
9.270833333,51.50416667
9.279166667,51.2625
9.604166667,50.67083333
8.729166667,51.12083333
9.354166667,50.77916667
9.5875,50.74583333
8.9125,51.39583333
9.954166667,50.87083333
9.420833333,51.37083333
9.4125,51.25416667
9.670833333,51.22916667
9.445833333,50.70416667
9.979166667,51.1125
9.545833333,51.17916667
9.270833333,50.6625
9.5125,51.30416667
9.104166667,51.3875
9.4875,51.34583333
9.304166667,50.79583333
9.445833333,50.52916667
9.295833333,51.37916667
9.204166667,50.7375
9.454166667,51.5875
9.470833333,50.9875
9.704166667,50.87083333
9.670833333,51.27083333
9.4875,50.75416667
9.545833333,51.32083333
9.595833333,51.32083333
9.1875,51.3375
9.1625,51.37083333
9.620833333,51.2875
9.204166667,51.2125
9.620833333,51.1125
8.770833333,51.20416667
9.5375,51.30416667
9.1625,51.37916667
9.754166667,50.65416667
9.554166667,50.57916667
9.070833333,51.39583333
9.3875,51.52916667
9.9625,51.10416667
9.270833333,50.82083333
9.5375,50.6625
9.6875,50.7625
9.5875,50.62916667
9.0875,51.1625
9.1375,51.1625
9.2625,51.12083333
9.3125,51.1125
10.00416667,50.89583333
9.995833333,50.57916667
9.9125,50.7625
10.17083333,51.17916667
9.770833333,50.92083333
10.09583333,51.1875
9.8625,51.12916667
9.979166667,51.09583333
9.854166667,51.32916667
9.795833333,51.34583333
9.7625,50.97916667
9.754166667,50.9125
9.729166667,50.8875
9.504166667,51.32083333
9.620833333,50.79583333
9.595833333,50.6875
9.5875,50.64583333
9.879166667,50.45416667
9.5875,50.42916667
9.5375,50.42916667
9.629166667,50.4375
9.5125,50.4625
9.679166667,50.47083333
9.4625,50.5375
9.545833333,50.5875
9.420833333,50.50416667
9.4125,50.49583333
9.354166667,50.49583333
9.3375,50.4875
9.429166667,50.5375
9.395833333,50.52083333
9.379166667,50.5125
9.479166667,50.5125
9.470833333,50.5625
9.4375,50.5375
9.404166667,50.5375
9.379166667,50.5375
9.345833333,50.52916667
9.3125,50.52083333
9.329166667,50.54583333
9.304166667,50.54583333
9.404166667,50.57083333
9.370833333,50.57916667
9.429166667,50.5625
9.495833333,50.6125
9.395833333,50.62916667
9.454166667,51.64583333
9.795833333,51.37916667
10.0375,51.1125
9.354166667,50.5875
9.720833333,51.00416667
9.4875,50.62916667
9.720833333,50.84583333
9.329166667,50.5875
9.1625,51.14583333
9.429166667,50.6375
9.404166667,50.6375
9.104166667,51.17083333
9.295833333,50.5875
9.3625,50.5875
9.345833333,50.5875
9.3125,50.5875
8.904166667,51.15416667
9.595833333,51.62916667
9.345833333,50.62916667
9.4625,51.6375
9.395833333,50.64583333
9.004166667,51.5125
9.370833333,50.64583333
9.404166667,50.64583333
9.354166667,50.64583333
9.379166667,50.64583333
9.570833333,50.67083333
9.654166667,50.8875
9.695833333,50.77916667
9.720833333,50.7125
9.7375,50.62916667
9.7625,50.57083333
9.820833333,50.52916667
9.7875,50.54583333
9.795833333,50.64583333
9.7625,50.67916667
9.8375,50.82916667
9.754166667,50.87916667
9.754166667,50.90416667
9.770833333,50.97083333
9.745833333,50.9875
9.270833333,50.7375
9.2875,50.72083333
9.295833333,50.7125
9.304166667,50.70416667
9.295833333,50.6875
9.2875,50.67916667
9.270833333,50.65416667
9.304166667,50.69583333
9.320833333,50.69583333
9.329166667,50.67916667
9.229166667,50.70416667
9.279166667,50.74583333
9.304166667,50.75416667
9.320833333,50.75416667
9.329166667,50.75416667
9.345833333,50.74583333
9.270833333,50.7875
9.2625,50.77916667
9.279166667,50.7875
9.204166667,50.75416667
9.370833333,50.7625
9.179166667,50.80416667
9.245833333,50.6875
9.195833333,50.84583333
9.1875,50.8375
9.204166667,50.72916667
9.220833333,50.70416667
9.104166667,50.84583333
9.1125,50.85416667
9.120833333,50.87916667
9.104166667,50.8875
9.0875,50.90416667
9.129166667,50.87916667
9.5875,50.70416667
9.4625,50.72916667
8.895833333,51.1875
9.645833333,51.1125
8.879166667,51.12083333
8.8125,51.0375
8.795833333,51.0875
8.879166667,51.2375
9.129166667,51.1625
9.204166667,51.0125
9.3625,51.1625
9.2625,51.02083333
9.354166667,51.1125
9.7875,50.87083333
9.8375,50.82083333
9.7625,50.87083333
9.770833333,50.87083333
9.820833333,50.85416667
9.8375,50.8375
10.02083333,50.9125
9.995833333,50.87083333
9.9875,50.8625
9.9625,50.8625
9.8375,51.35416667
9.970833333,51.27916667
9.9875,51.2625
10.00416667,51.25416667
10.10416667,51.1875
10.15416667,51.1875
10.0125,50.62916667
9.979166667,50.57916667
9.979166667,50.9375
10.12916667,51.20416667
10.00416667,51.2125
9.995833333,51.17916667
9.9875,51.15416667
9.979166667,51.1375
9.7875,50.94583333
9.729166667,50.87916667
9.6625,50.82083333
9.654166667,50.82083333
9.604166667,50.7875
9.5875,50.77083333
9.495833333,51.27083333
9.4625,51.2125
9.479166667,51.20416667
9.5375,51.12083333
9.6125,51.0625
9.6875,51.02083333
9.729166667,50.99583333
9.4625,50.40416667
9.520833333,50.55416667
9.5875,50.5875
9.579166667,50.67916667
9.354166667,50.5625
9.895833333,50.94583333
9.679166667,51.14583333
8.545833333,50.99583333
9.454166667,51.2125
9.2125,51.12916667
9.170833333,51.1375
8.895833333,51.15416667
8.8125,51.07083333
8.795833333,51.0625
8.754166667,51.0375
8.7375,51.02916667
8.729166667,51.02916667
8.6875,51.02083333
8.7375,51.12083333
8.8125,51.07916667
8.804166667,51.14583333
8.8375,51.15416667
9.079166667,51.14583333
9.070833333,51.12083333
9.245833333,51.12916667
9.220833333,51.1875
9.195833333,51.0625
9.370833333,51.10416667
9.3625,51.09583333
9.270833333,50.79583333
9.195833333,50.7875
9.120833333,50.99583333
9.154166667,51.0375
9.370833333,51.07083333
9.479166667,50.94583333
9.329166667,50.95416667
9.3625,50.99583333
9.429166667,51.15416667
9.454166667,51.27916667
9.370833333,51.27916667
9.5625,51.25416667
9.679166667,51.2375
9.6125,51.62916667
9.420833333,51.59583333
9.420833333,51.57083333
9.4125,51.5625
9.3375,51.5375
8.9625,51.50416667
9.120833333,51.44583333
9.554166667,51.62916667
9.545833333,51.62083333
9.570833333,51.59583333
9.604166667,51.5625
9.595833333,51.52083333
9.6375,51.47083333
9.7875,51.3875
9.995833333,51.1875
9.8375,51.34583333
9.545833333,51.3625
9.570833333,50.42083333
9.4875,50.4625
9.720833333,50.45416667
9.604166667,50.52083333
9.570833333,50.57916667
9.654166667,50.6625
9.2875,50.59583333
9.8375,50.62916667
9.595833333,51.0625
9.5375,51.07916667
9.5625,51.1125
9.570833333,51.12916667
8.829166667,51.1625
8.895833333,51.2125
8.870833333,51.2375
8.879166667,51.27083333
8.979166667,51.22916667
8.9875,51.22083333
9.029166667,51.22083333
9.0875,51.1875
9.1625,51.25416667
9.229166667,51.14583333
9.404166667,51.12083333
9.3875,51.1125
9.295833333,50.79583333
9.2375,50.69583333
10.02916667,50.62083333
9.2625,50.87916667
9.354166667,50.85416667
9.904166667,50.7625
9.320833333,50.90416667
9.1625,50.89583333
9.9375,50.8375
9.220833333,50.95416667
9.1625,51.05416667
9.2625,51.0375
9.954166667,50.85416667
9.3375,51.07083333
9.9375,50.87916667
9.3375,51.1125
9.429166667,51.10416667
10.0125,50.90416667
9.4375,51.15416667
10.02083333,50.97083333
9.304166667,51.1625
9.404166667,51.15416667
10.02916667,50.9625
10.1125,51.02083333
9.4375,51.2125
10.12083333,51.0125
9.4375,51.22916667
9.4625,51.2875
10.22083333,51.0375
10.1875,51.05416667
10.1875,51.12916667
9.495833333,51.30416667
9.445833333,51.32083333
10.1375,51.15416667
9.545833333,51.2875
9.479166667,51.35416667
9.529166667,51.3125
10.0875,51.19583333
9.595833333,51.2875
9.9125,51.14583333
9.504166667,51.37916667
9.7875,51.1875
9.9875,51.14583333
9.354166667,51.5375
9.229166667,51.4875
9.945833333,51.17083333
8.795833333,51.37916667
9.0875,51.49583333
9.970833333,51.22916667
9.120833333,51.42916667
9.920833333,51.2375
9.129166667,51.4125
9.104166667,51.45416667
9.304166667,51.4625
9.395833333,51.55416667
9.945833333,51.22916667
10.0125,51.29583333
9.904166667,51.2875
9.854166667,51.29583333
9.845833333,51.2875
9.829166667,50.45416667
9.595833333,50.42916667
9.554166667,50.45416667
9.6625,50.52083333
9.370833333,50.50416667
9.579166667,50.57916667
9.5125,50.64583333
9.345833333,50.55416667
9.4625,50.62916667
9.570833333,50.7125
9.604166667,50.7375
9.5125,50.7625
9.520833333,50.85416667
9.579166667,50.82083333
9.6125,50.89583333
9.745833333,50.5875
9.829166667,50.62916667
9.4375,50.52083333
9.7125,50.72083333
9.704166667,50.72916667
9.679166667,50.75416667
9.3625,50.5375
9.745833333,50.80416667
9.420833333,50.5625
9.395833333,50.62083333
9.3875,50.64583333
9.695833333,50.92083333
9.779166667,50.92916667
9.470833333,50.7375
9.829166667,50.95416667
9.8125,50.97083333
9.4625,50.7375
9.804166667,50.97916667
9.2875,50.77916667
9.8125,50.99583333
9.770833333,51.0125
9.3125,50.69583333
9.770833333,51.02083333
9.695833333,51.02916667
9.645833333,51.0375
9.529166667,51.07083333
9.670833333,51.1125
9.5875,51.1375
9.5875,51.1875
9.445833333,50.5625
8.5125,50.99583333
9.2875,50.75416667
8.520833333,50.99583333
8.5875,51.05416667
8.6625,51.0375
8.720833333,51.02916667
8.7625,51.04583333
8.804166667,51.05416667
8.720833333,51.12083333
8.895833333,51.10416667
8.820833333,51.17083333
8.9125,51.12916667
8.954166667,51.1875
9.020833333,51.2125
9.095833333,51.17916667
9.154166667,51.12916667
9.195833333,51.22916667
9.279166667,50.72916667
9.329166667,50.7875
9.1875,50.7875
9.220833333,50.72083333
9.345833333,50.8625
9.3625,50.84583333
9.279166667,50.89583333
9.254166667,50.9125
9.129166667,50.87083333
9.170833333,50.92916667
9.2375,50.95416667
9.1375,50.99583333
9.370833333,51.0375
9.4375,51.02083333
9.370833333,51.02083333
9.454166667,51.09583333
9.304166667,51.17916667
9.445833333,51.22916667
9.470833333,51.3125
9.429166667,51.3625
9.6875,51.24583333
9.604166667,51.2875
10.29583333,52.5625
10.2125,52.32916667
10.05416667,52.50416667
9.795833333,52.5625
9.220833333,52.92083333
9.229166667,53.07916667
9.1375,53.09583333
8.820833333,53.20416667
7.3625,52.32916667
7.345833333,52.35416667
7.345833333,52.37916667
7.329166667,52.40416667
7.329166667,52.4125
7.320833333,52.45416667
7.295833333,52.44583333
7.5875,52.49583333
7.579166667,52.4875
7.579166667,52.47083333
7.5625,52.47083333
7.5625,52.4375
7.529166667,52.39583333
7.504166667,52.44583333
7.495833333,52.4375
7.4875,52.42916667
7.4625,52.4375
7.470833333,52.42916667
7.479166667,52.35416667
7.379166667,52.42083333
7.354166667,52.44583333
7.345833333,52.45416667
7.604166667,52.6875
7.629166667,52.72083333
7.5375,52.67083333
7.5875,52.62916667
7.5375,52.65416667
7.504166667,52.62916667
7.4375,52.64583333
7.6375,52.79583333
7.6625,52.7875
7.620833333,52.79583333
7.445833333,52.72083333
7.395833333,52.6875
7.345833333,52.6875
7.3625,52.6375
7.354166667,52.62083333
7.604166667,53.4125
7.604166667,53.34583333
7.454166667,53.39583333
7.554166667,53.44583333
8.970833333,53.3375
9.070833333,53.32916667
7.3125,53.10416667
7.545833333,53.1875
7.470833333,53.27083333
7.554166667,53.04583333
9.504166667,52.3625
9.420833333,51.7375
9.4875,51.82083333
9.470833333,51.9875
9.295833333,51.92083333
9.0875,52.32916667
9.7625,52.14583333
9.170833333,52.37083333
9.3875,51.92083333
10.22083333,52.5875
9.4375,52.2375
9.529166667,52.3125
10.3375,52.74583333
9.9875,52.2625
9.870833333,52.2125
9.220833333,52.2375
10.12083333,52.62083333
9.945833333,51.82916667
9.829166667,51.65416667
10.34583333,52.75416667
9.979166667,51.54583333
10.34583333,52.70416667
9.8375,51.49583333
10.3125,52.67916667
10.2125,51.75416667
10.1875,51.77083333
10.2125,51.7875
10.29583333,52.64583333
10.19583333,51.6625
10.1875,52.62916667
10.25416667,51.65416667
10.3875,52.12083333
10.4375,52.10416667
10.30416667,51.67083333
10.2625,52.15416667
10.27916667,52.14583333
10.32083333,52.1875
10.3125,51.67083333
10.20416667,52.2125
10.3125,52.17083333
10.1375,51.92083333
10.3125,52.1625
10.32083333,52.17916667
10.1875,52.2375
10.2625,51.9625
10.19583333,52.24583333
10.2125,52.27916667
10.32083333,52.27083333
10.2625,52.29583333
10.22083333,52.32083333
10.17916667,52.37083333
10.17916667,52.3875
10.20416667,52.4125
10.27083333,52.37916667
10.24583333,52.37083333
10.25416667,52.44583333
10.1625,52.4875
10.2625,52.4375
10.4125,52.22083333
10.42083333,52.20416667
10.27916667,51.5125
10.40416667,52.32916667
10.37916667,52.2375
10.35416667,51.6125
10.2875,52.45416667
10.37916667,52.22916667
10.35416667,52.34583333
10.22083333,52.49583333
10.3375,52.42083333
10.1625,52.52083333
10.07083333,52.32083333
10.05416667,52.3625
10.2375,52.4875
10.00416667,52.4375
10.0375,52.45416667
10.10416667,52.4625
10.09583333,52.3125
10.04583333,52.47083333
9.954166667,52.65416667
10.12916667,52.90416667
10.14583333,52.87916667
10.10416667,52.8875
9.954166667,52.67083333
9.8375,52.44583333
9.8125,52.42916667
9.820833333,52.44583333
9.795833333,52.54583333
9.845833333,52.52083333
9.9625,52.50416667
9.870833333,52.57083333
9.845833333,52.6375
9.845833333,52.72916667
9.595833333,52.75416667
9.570833333,52.7625
9.854166667,52.97083333
9.645833333,52.87916667
9.6375,52.8875
9.495833333,52.79583333
9.404166667,52.7375
9.345833333,52.77916667
9.345833333,52.8625
9.304166667,52.9125
9.220833,52.92083
9.054167,52.99583
9.4875,53.1875
9.704167,53.15417
9.529167,53.19583
9.4125,53.12083
9.395833,53.10417
9.004167,53.10417
9.1125,53.1375
8.970833,53.1125
8.895833,53.12917
8.204167,52.0875
8.220833,51.84583
8.254167,51.02917
7.4625,51.9625
8.245833,51.9375
8.2625,50.97917
8.2375,52.05417
7.520833,52.07917
8.2625,51.77917
7.5875,51.9375
7.620833,51.8875
7.6375,52.04583
7.629167,52.02917
7.645833,51.89583
8.254167,52.0625
7.654167,52.0625
7.670833,52.04583
8.254167,52.02917
8.304167,51.8375
8.2875,51.05417
7.770833,51.99583
7.929167,52.2375
7.970833,52.32083
8.4625,51.9125
8.504167,52.1875
9.070833,51.87917
8.295833,51.9375
8.595833,52.20417
8.7875,52.2125
7.429167,52.20417
8.995833,51.5125
7.454167,51.9625
9.0875,51.8875
9.154167,51.6625
8.295833,52.05417
8.295833,51.77917
8.3125,51.94583
8.304167,52.05417
8.3125,51.82917
8.3125,51.89583
8.3125,51.77917
8.3125,51.90417
8.3125,51.9875
8.345833,52.02917
8.329167,51.82917
8.320833,51.97917
7.495833,52.12083
7.5125,52.2375
8.320833,51.99583
8.345833,51.87917
7.5125,52.20417
8.345833,51.79583
8.345833,52.12083
8.354167,51.87083
7.529167,52.07083
8.3375,52.0125
7.5625,52.05417
8.379167,51.85417
7.5125,52.24583
7.529167,52.17083
7.545833,52.1875
7.545833,52.17917
8.3875,51.02917
7.570833,51.87917
7.554167,52.2625
7.579167,51.9375
7.5875,52.1125
7.579167,52.27083
8.404167,51.8125
8.4125,51.07083
7.5875,52.17083
8.404167,52.00417
8.4125,51.8125
7.5875,52.3875
7.604167,52.37917
7.629167,51.9875
7.595833,52.3875
8.4375,51.94583
7.629167,52.00417
7.620833,51.9625
7.6125,52.14583
8.4375,52.3875
8.445833,51.97083
8.429167,52.4125
8.4375,51.90417
8.445833,51.90417
8.445833,51.9625
8.454167,51.97917
8.454167,52.35417
8.4875,51.7875
7.620833,52.2375
8.454167,52.22083
7.629167,52.17083
7.620833,52.44583
8.479167,52.15417
7.654167,52.14583
8.479167,52.4875
8.479167,52.42083
8.4625,52.34583
8.495833,50.99583
7.6625,51.8375
8.495833,52.0625
7.6625,52.05417
7.6875,52.12917
8.504167,51.94583
8.504167,51.9125
8.504167,52.0625
8.504167,52.17917
7.6875,51.94583
7.6875,52.02917
8.504167,52.42917
8.529167,52.3125
7.695833,52.0125
8.5375,51.92083
7.704167,51.90417
8.529167,52.44583
7.7125,51.84583
7.729167,51.8125
8.545833,52.02083
8.529167,52.0625
7.729167,51.8625
7.7125,52.27083
8.529167,52.27917
8.5375,51.15417
7.7125,52.1375
8.554167,51.1625
7.7125,52.37083
8.5375,52.29583
8.554167,51.85417
8.5375,52.32917
7.704167,51.95417
8.545833,52.0625
7.729167,52.3375
7.720833,52.1375
8.545833,51.89583
8.545833,52.1875
8.5625,51.15417
7.729167,51.87917
7.729167,52.34583
8.554167,52.1875
7.7375,51.92083
7.745833,51.79583
8.579167,51.1875
7.7375,52.0125
7.745833,52.10417
8.5625,52.0625
8.5625,52.34583
8.5625,51.92917
8.5625,52.1875
7.754167,52.1375
8.579167,51.90417
8.5875,51.32083
7.7625,52.0125
8.5875,52.20417
8.5875,52.02917
8.5875,52.05417
8.5875,52.4125
8.5875,52.39583
8.595833,52.47917
8.604167,51.92083
8.6125,51.12917
7.779167,52.15417
8.6125,52.04583
7.779167,51.84583
8.6125,52.05417
8.620833,51.8875
8.620833,51.37083
7.770833,51.90417
8.620833,52.07083
8.620833,52.0375
8.654167,51.84583
8.629167,52.02917
7.779167,52.00417
8.620833,52.49583
8.629167,52.19583
8.645833,51.9125
8.629167,51.82083
8.6375,52.42917
8.645833,51.82083
8.645833,52.37917
8.645833,52.10417
8.654167,52.50417
8.645833,52.49583
8.6625,51.09583
8.6625,51.85417
8.6625,52.17917
7.7875,52.35417
8.670833,52.19583
7.795833,51.79583
8.670833,51.17083
8.670833,51.8625
7.804167,51.84583
8.670833,52.1375
7.795833,52.24583
8.670833,52.12083
7.8125,52.02083
8.670833,52.12917
8.679167,51.3625
8.670833,52.17083
8.679167,51.8125
8.679167,51.90417
8.679167,52.32083
8.704167,51.25417
8.695833,51.14583
8.704167,51.87083
8.679167,52.52083
7.829167,51.8875
8.670833,52.47083
8.695833,52.24583
8.695833,52.50417
8.704167,51.17917
7.845833,51.87917
8.704167,51.40417
7.845833,51.7875
7.845833,51.97083
8.704167,52.0875
8.7125,51.8125
8.720833,51.24583
8.7125,51.90417
8.7125,52.19583
7.879167,52.27083
8.720833,51.8125
8.745833,52.37917
8.720833,52.4125
7.8625,51.8625
8.720833,52.20417
8.729167,51.8125
7.879167,51.77083
8.729167,51.17083
7.904167,52.2125
8.7375,51.1625
7.879167,52.07083
8.7375,51.3875
7.8625,52.12083
8.745833,52.07917
8.7375,52.3875
8.754167,52.00417
8.754167,52.07083
7.895833,51.87083
8.754167,51.99583
8.7625,52.10417
7.895833,51.97083
8.7625,52.3125
8.770833,52.20417
7.904167,51.95417
8.779167,51.39583
8.779167,52.04583
8.7875,52.0375
7.9125,51.92083
8.795833,51.9875
7.904167,52.12083
8.779167,52.12083
8.795833,51.42917
7.920833,51.75417
8.795833,51.9625
7.954167,51.80417
8.779167,52.12917
7.9125,51.92917
8.804167,51.97083
8.8125,52.30417
7.920833,51.82917
8.8125,51.42917
8.820833,52.02083
8.829167,51.4375
8.829167,52.22083
8.8375,52.02083
8.845833,52.15417
7.929167,51.82917
7.920833,52.22917
8.845833,52.29583
8.854167,52.35417
8.854167,52.02083
8.854167,51.94583
7.9375,51.99583
8.8625,51.44583
8.8625,52.02083
8.8625,52.17083
8.870833,51.92917
8.870833,52.02083
8.8875,51.90417
8.879167,52.27917
8.879167,51.9125
8.8875,52.0625
8.895833,51.92917
7.929167,52.29583
8.904167,51.4875
8.9125,52.2875
8.9125,52.3875
8.920833,51.40417
8.929167,52.29583
8.945833,51.8875
8.9375,51.50417
8.9375,52.1625
8.945833,51.42083
8.9375,51.89583
8.945833,52.02083
8.954167,52.14583
7.945833,51.92083
8.9625,52.0125
8.970833,52.1375
8.9625,52.1875
8.954167,52.2625
8.970833,51.5375
8.970833,52.37917
8.979167,51.9875
8.979167,52.02083
8.9875,52.02917
8.995833,51.8375
8.979167,52.34583
8.995833,51.97083
8.995833,51.8625
7.9375,52.3125
8.995833,52.19583
9.004167,52.02917
9.0125,52.4375
9.0125,51.52083
9.045833,51.74583
9.029167,51.62917
9.029167,52.42083
9.045833,52.37083
9.070833,51.60417
9.045833,51.72083
9.045833,52.25417
9.054167,52.37083
9.0625,51.92917
9.070833,52.00417
9.070833,51.84583
9.070833,51.5125
9.079167,51.7125
9.070833,51.8125
9.079167,51.92917
9.079167,51.52083
9.079167,51.50417
9.079167,51.52917
9.0875,52.1375
9.0875,52.1125
9.0875,51.62083
9.095833,52.40417
9.095833,51.92917
9.095833,51.82917
9.104167,51.45417
9.095833,51.82083
9.104167,51.99583
9.104167,51.4875
9.104167,51.62083
7.9875,51.75417
9.129167,51.82083
7.979167,51.99583
9.120833,51.4875
9.120833,51.82917
9.120833,51.9125
9.129167,51.55417
9.1375,51.59583
9.129167,51.9125
9.104167,52.4875
9.1375,51.47917
9.1375,51.77083
9.145833,51.9125
9.145833,51.62083
9.1625,51.69583
9.170833,51.7625
9.195833,52.0375
9.170833,51.4875
9.179167,52.00417
9.195833,52.07083
9.1875,51.72083
9.195833,51.85417
9.195833,51.77917
9.195833,51.7125
9.195833,51.4875
9.195833,51.55417
9.2125,51.8625
8.0125,51.7625
9.2125,51.5625
8.0125,52.05417
9.229167,51.52917
9.204167,51.79583
9.229167,51.9375
9.245833,51.95417
9.245833,51.92083
8.0125,51.8125
9.254167,51.90417
9.2625,51.6125
9.279167,51.52083
9.295833,51.70417
9.295833,51.77917
9.3125,51.5375
9.345833,51.82917
9.329167,51.7875
8.020833,51.8125
9.345833,51.89583
8.020833,52.0625
8.020833,51.95417
9.345833,51.72083
9.354167,51.77917
9.3625,51.79583
9.370833,51.65417
9.404167,51.82083
9.4375,51.8375
8.045833,51.9125
8.054167,51.95417
8.0625,51.94583
8.070833,51.99583
8.1125,51.8625
8.079167,51.92917
8.0875,51.9375
7.3625,52.22083
7.3875,52.29583
8.104167,51.92917
7.4125,52.30417
8.129167,51.87917
7.420833,52.24583
7.420833,52.30417
8.1375,51.8125
7.429167,52.1375
8.145833,51.97083
7.454167,52.12917
8.1625,52.02083
8.145833,51.82083
8.170833,51.92083
7.454167,52.24583
7.454167,52.27083
8.204167,50.97083
8.1875,52.07083
8.195833,51.87083
8.1875,51.89583
8.1875,51.84583
7.454167,52.22917
8.195833,51.95417
7.445833,52.1375
8.204167,51.85417
7.470833,52.12083
8.2125,52.0125
8.229167,52.0375
8.195833,52.07917
8.220833,51.95417
7.479167,51.97917
7.4875,52.34583
11.25417,52.34583
11.0125,52.4875
11.1375,52.2875
11.1125,52.29583
11.2375,52.3125
11.1375,52.2125
11.1625,52.1875
11.05417,52.47083
11.22917,52.12917
11.02083,52.47917
10.75417,51.95417
10.62083,52.0125
11.04583,52.30417
11.22083,52.3125
11.07083,52.34583
11.12917,52.2875
11.1875,52.14583
11.14583,52.2875
10.72917,51.82083
10.69583,51.87917
11.1375,52.2375
11.1625,52.3875
10.67083,51.9875
11.17083,52.17917
11.19583,52.37083
11.22917,52.3125
11.02917,52.19583
11.2375,52.3375
10.70417,51.8875
11.1125,52.2375
10.69583,51.97083
10.6875,51.97917
11.24583,52.35417
10.62917,51.99583
11.17917,52.37917
11.07917,52.32917
11.02917,52.52083
11.02917,52.5125
11.0875,52.2625
11.15417,52.55417
11.00417,52.50417
10.85417,52.67917
11.1625,52.19583
10.97917,52.5875
10.65417,51.84583
10.99583,52.4875
10.7375,51.89583
11.12083,52.22083
11.0625,52.27917
10.64583,51.9125
10.62917,52.00417
11.10417,52.24583
10.62083,52.0375
10.3625,50.89583
10.07917,50.9625
10.60417,50.84583
10.97083,50.45417
10.42917,50.52083
10.39583,50.5375
10.62083,50.85417
10.3625,50.6625
10.37083,50.90417
10.3375,50.67083
10.35417,50.72917
10.47083,50.7875
10.47083,50.75417
10.62083,50.89583
10.3625,50.7125
10.62917,50.90417
10.44583,50.72083
10.39583,50.95417
10.8875,50.42083
10.49583,50.80417
10.5875,50.92083
10.3375,50.75417
10.29583,50.79583
10.1375,50.72917
10.5625,50.94583
10.10417,50.79583
10.62917,51.0125
10.1625,50.6125
10.14583,51.37917
10.39583,50.72083
9.970833,50.67917
9.9625,50.72917
10.14583,51.22917
9.979167,50.8125
10.52083,50.9375
9.954167,50.77917
10.07917,50.82083
10.07083,50.95417
10.67917,50.44583
10.72083,50.49583
10.6375,50.4875
9.970833,51.37917
10.34583,50.97083
10.47083,50.54583
10.34583,50.97917
10.4625,50.52917
10.25417,50.9875
10.4375,50.52917
10.4125,50.57083
10.3625,50.72083
10.32917,50.7625
10.5875,50.52083
10.84583,50.42917
10.32917,51.0875
10.32917,51.07917
10.24583,51.04583
10.15417,50.8375
10.1875,50.99583
10.20417,50.99583
10.62917,50.70417
10.60417,50.65417
10.52917,50.62083
10.0875,50.8375
10.67917,50.6625
10.55417,50.67083
10.55417,50.64583
10.5875,50.60417
10.6375,50.60417
10.04583,50.8375
10.67083,50.60417
10.70417,50.62083
10.2875,50.55417
10.40417,50.60417
10.34583,50.5875
10.34583,50.8125
10.3125,50.77083
10.3375,50.82917
10.35417,50.82083
10.32917,50.8125
10.42917,50.8125
10.39583,50.77083
10.10417,50.99583
10.02083,50.82917
10.22917,50.9375
10.1625,50.99583
10.1875,50.9125
10.27917,51.09583
10.57917,50.8875
10.47917,50.94583
10.02917,51.3125
10.54583,50.92917
10.52083,50.89583
10.5625,50.87083
10.4125,50.99583
10.42917,50.97917
10.7125,50.85417
10.8375,50.97083
10.60417,51.00417
10.90417,50.9625
10.87917,50.9625
10.82917,50.57917
10.54583,50.99583
10.77083,51.00417
10.6625,50.99583
10.35417,50.7375
10.4625,50.89583
10.17083,51.22917
10.1875,51.22083
10.15417,51.2375
10.1625,51.25417
10.14583,50.6375
10.07917,51.3625
10.02083,51.37917
10.27917,51.37917
10.2125,51.39583
10.37083,51.55417
10.3875,51.54583
10.42083,51.5625
10.2625,51.47083
10.29583,50.80417
10.84583,50.50417
10.82083,50.5375
10.7625,50.52917
10.8125,50.4875
10.7375,50.50417
9.9875,50.82083
